"","","","F014-0460-506","FD PLAYER II MUSTANG RW BLACK","","","","","",4,"ตัว",,"",0.00
"","","","F014-0460-518","FD PLAYER II MUSTANG RW AQUATONE BLUE","","","","","",3,"ตัว",,"",0.00
"","","","F014-0460-565","FD PLAYER II MUSTANG RW BIRCH GREEN","","","","","",2,"ตัว",,"",0.00
"","","","F014-0462-500","FD PLAYER II MUSTANG MN 3TS","","","","","",4,"ตัว",,"",0.00
"","","","F014-0462-561","FD PLAYER II MUSTANG MN HIALEAH YELLOW","","","","","",3,"ตัว",,"",0.00
"","","","F014-0470-500","FD PLAYER II P BASS RW 3TS","","","","","",1,"ตัว",,"",0.00
"","","","F014-0472-506","FD PLAYER II P BASS MN BLACK","","","","","",2,"ตัว",,"",0.00
"","","","F014-0472-518","FD PLAYER II P BASS MN AQUATONE BLUE","","","","","",2,"ตัว",,"",0.00
"","","","F014-0480-561","FD PLAYER II J BASS RW HIALEAH YELLOW","","","","","",1,"ตัว",,"",0.00
"","","","F014-0480-593","FD DE PLAYER II J BASS RW OXBLOOD W/SEYMOUR DUNCAN","","","","","",3,"ตัว",,"",0.00
"","","","F014-0482-558","FD PLAYER II J BASS MN CORAL RED","","","","","",3,"ตัว",,"",0.00
"","","","F014-0492-500","FD PLAYER II MUSTANG BASS PJ MN SUNBURST","","","","","",3,"ตัว",,"",0.00
"","","","F014-0492-515","FD PLAYER II MUSTANG BASS PJ MN POLARWHITE","","","","","",1,"ตัว",,"",0.00
"","","","F014-0510-500","FD PLAYER II STRAT RW 3TS","","","","","",1,"ตัว",,"",0.00
"","","","F014-0510-501","FD PLAYER II STRAT RW WHITE BLONDE","","","","","",1,"ตัว",,"",0.00
"","","","F014-0510-525","FD PLAYER II STRAT RW TRANS. CHERRY BURST","","","","","",5,"ตัว",,"",0.00
"","","","F014-0510-558","FD PLAYER II STRAT RW CORAL RED","","","","","",4,"ตัว",,"",0.00
"","","","F014-0510-565","FD PLAYER II STRAT RW BIRCH GREEN","","","","","",4,"ตัว",,"",0.00
"","","","F014-0510-575","FD DE PLAYER II STRAT RW LAVENDER","","","","","",7,"ตัว",,"",0.00
"","","","F014-0512-506","FD PLAYER II STRAT MN BLACK","","","","","",3,"ตัว",,"",0.00
"","","","F014-0512-515","FD PLAYER II STRAT MN POLARWHITE","","","","","",7,"ตัว",,"",0.00
"","","","F014-0512-518","FD PLAYER II STRAT MN AQUATONE BLUE","","","","","",2,"ตัว",,"",0.00
"","","","F014-0512-531","FD PLAYER II STRAT MN AGED CHERRY BURST","","","","","",3,"ตัว",,"",0.00
"","","","F014-0512-545","FD PLAYER II STRAT MN TRANS. MOCHA BURST","","","","","",2,"ตัว",,"",0.00
"","","","F014-0512-561","FD PLAYER II STRAT MN HIALEAH YELLOW","","","","","",2,"ตัว",,"",0.00
"","","","F014-0540-500","FD PLAYER II STRAT HSS RW 3TS","","","","","",11,"ตัว",,"",0.00
"","","","F014-0540-501","FD PLAYER II STRAT HSS RW WHITE BLONDE","","","","","",4,"ตัว",,"",0.00
"","","","F014-0540-558","FD PLAYER II STRAT HSS RW CORAL RED","","","","","",2,"ตัว",,"",0.00
"","","","F014-0540-565","FD PLAYER II STRAT HSS RW BIRCH GREEN","","","","","",7,"ตัว",,"",0.00
"","","","F014-0542-506","FD PLAYER II STRAT HSS MN BLACK","","","","","",11,"ตัว",,"",0.00
"","","","F014-0542-518","FD PLAYER II STRAT HSS MN AQUATONE BLUE","","","","","",11,"ตัว",,"",0.00
"","","","F014-0550-501","FD PLAYER II TELE RW WHITE BLONDE","","","","","",1,"ตัว",,"",0.00
"","","","F014-0550-514","FD PLAYER II TELE RW TRANS. CHERRY","","","","","",3,"ตัว",,"",0.00
"","คลังสินค้า เบ๊เงียบเส็ง                                  ","หน้า   :        8"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  29 มิ.ย. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VRS10304514  ","วันที่ : 28/06/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","F014-0550-515","FD PLAYER II TELE RW POLARWHITE","","","","","",2,"ตัว",,"",0.00
"","","","F014-0550-518","FD PLAYER II TELE RW AQUATONE BLUE","","","","","",9,"ตัว",,"",0.00
"","","","F014-0550-531","FD PLAYER II TELE RW AGED CHERRY BURST","","","","","",5,"ตัว",,"",0.00
"","","","F014-0550-551","FD LTD PLAYER II TELE HSS RW SPARKLE 3 COLOUR","","","","","",2,"ตัว",,"",0.00
"","","","F014-0550-565","FD PLAYER II TELE RW BIRCH GREEN","","","","","",3,"ตัว",,"",0.00
"","","","F014-0550-593","FD DE PLAYER II TELE RW OXBLOOD W/SEYMOUR DUNCANS","","","","","",1,"ตัว",,"",0.00
"","","","F014-0552-506","FD PLAYER II TELE MN BLACK","","","","","",4,"ตัว",,"",0.00
"","","","F014-0552-558","FD PLAYER II TELE MN CORAL RED","","","","","",6,"ตัว",,"",0.00
"","","","F014-0570-506","FD PLAYER II TELE HH RW BLACK","","","","","",2,"ตัว",,"",0.00
"","","","F014-0570-518","FD PLAYER II TELE HH RW AQUATONE BLUE","","","","","",3,"ตัว",,"",0.00
"","","","F014-0572-500","FD PLAYER II TELE HH MN SUNBURST","","","","","",5,"ตัว",,"",0.00
"","","","F014-0572-558","FD PLAYER II TELE HH MN CORAL RED","","","","","",6,"ตัว",,"",0.00
"","","","F014-0572-561","FD PLAYER II TELE HH MN HIALEAH YELLOW","","","","","",4,"ตัว",,"",0.00
"","","","F014-0580-500","FD PLAYER II JAGUAR RW 3TS","","","","","",1,"ตัว",,"",0.00
"","","","F014-0580-515","FD PLAYER II JAGUAR RW POLARWHITE","","","","","",1,"ตัว",,"",0.00
"","","","F014-0580-518","FD PLAYER II JAGUAR RW AQUATONE BLUE","","","","","",2,"ตัว",,"",0.00
"","","","F014-0580-558","FD PLAYER II JAGUAR RW CORAL RED","","","","","",1,"ตัว",,"",0.00
"","","","F014-0580-561","FD PLAYER II JAGUAR RW HIALEAH YELLOW","","","","","",1,"ตัว",,"",0.00
"","","","F014-0590-500","FD PLAYER II JAZZMASTER RW 3TS","","","","","",2,"ตัว",,"",0.00
"","","","F014-0590-506","FD PLAYER II JAZZMASTER RW BLACK","","","","","",3,"ตัว",,"",0.00
"","","","F014-0590-518","FD PLAYER II JAZZMASTER RW AQUATONE BLUE","","","","","",3,"ตัว",,"",0.00
"","","","F014-0590-558","FD PLAYER II JAZZMASTER MN CORAL RED","","","","","",2,"ตัว",,"",0.00
"","","","F014-0590-565","FD PLAYER II JAZZMASTER RW BIRCH GREEN","","","","","",1,"ตัว",,"",0.00
"","","","F014-0590-592","FD DE PLAYER II JAZZMASSTER RW BRITISH RACING GREE","","","","","",3,"ตัว",,"",0.00
"","","","F014-0711-303","FD GOLD FOIL J BASS EB 2TSB","","","","","",2,"ตัว",,"",0.00
"","","","F014-0731-332","FD GOLD FOIL TELE EB CANDY APPLE BURST","","","","","",2,"ตัว",,"",0.00
"","","","F014-0800-592","FD LTD PLAYER II START RW BRITSH RACING GREEN","","","","","",9,"ตัว",,"",0.00
"","","","F014-0802-506","FD LTD PLAYER II START MN BLACK","","","","","",6,"ตัว",,"",0.00
"","","","F014-0820-592","FD LTD PLAYER II TELE RW BRITSH RACING GREEN","","","","","",1,"ตัว",,"",0.00
"","","","F014-0822-550","FD LTD PLAYER II TELE MN ROASTED BUTTERSCOTCH","","","","","",3,"ตัว",,"",0.00
"","","","F014-1010-306","FD LTD 50TH ANN. DAVE MURRAY STRAT RW BLK","","","","","",4,"ตัว",,"",0.00
"","","","F014-1032-306","FD LTD 50TH ANN. STEVE HARRIS P BASS MN SATIN BLK","","","","","",2,"ตัว",,"",0.00
"","","","F014-1332-321","FD BEN GIBBARD MUSTANG MBN NATURAL","","","","","",5,"ตัว",,"",0.00
"","","","F014-2400-744","FD CHRIS SHIFLETT TELE RW SHORELINE GOLD","","","","","",11,"ตัว",,"",0.00
"","","","F014-2500-309","FD NATE MENDEL P BASS RW CANDY APPLE RED","","","","","",2,"ตัว",,"",0.00
"","คลังสินค้า เบ๊เงียบเส็ง                                  ","หน้า   :        9"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  29 มิ.ย. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VRS10304514  ","วันที่ : 28/06/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","F014-2912-785","FD STEVE LACY STRAT MN CHAOS BURST FINISH","","","","","",1,"ตัว",,"",0.00
"","","","F014-2922-321","FD LTD MARK SPEER STRAT MN NATURAL","","","","","",2,"ตัว",,"",0.00
"","","","F014-3120-391","FD TROY SANDERS P BASS RW SILVERBURST","","","","","",2,"ตัว",,"",0.00
"","","","F014-4012-589","FENDER PLAYER DUO SONIC MN DESSERT SAND","","","","","",1,"ตัว",,"",0.00
"","","","F014-4013-573","FD DUO SONIC PF SEAFORM GREEN","","","","","",1,"ตัว",,"",0.00
"","","","F014-4022-538","FD DUO SONIC HS MN CRIMSON RED","","","","","",1,"ตัว",,"",0.00
"","","","F014-4022-547","FD PLAYER DUO SONIC HS MN SIENA SUNBURST","","","","","",2,"ตัว",,"",0.00
"","","","F014-4023-583","FENDER PLAYER DUO SONIC HS PF ICE BLUE METTALIC","","","","","",1,"ตัว",,"",0.00
"","","","F014-4042-547","FENDER PLAYER MUSTANG MN SIENA SUNBURST","","","","","",1,"ตัว",,"",0.00
"","","","F014-4042-572","FENDER MUSTANG MN SONIC BLUE","","","","","",1,"ตัว",,"",0.00
"","","","F014-4052-547","FD MUSTANG BASS PG MN SIENA SUNBURST","","","","","",1,"ตัว",,"",0.00
"","","","F014-4060-306","FENDER JMJ MUSTANG BASS RW BLACK","","","","","",2,"ตัว",,"",0.00
"","","","F014-4060-390","FENDER JMJ MUSTANG BASS RW FADE DPB","","","","","",1,"ตัว",,"",0.00
"","","","F014-4143-566","FD MUSTANG 90 PF BURGUNDY MIST METTALIC","","","","","",1,"ตัว",,"",0.00
"","","","F014-4502-500","FENDER PLAYER STRAT MN 3TS","","","","","",3,"ตัว",,"",0.00
"","","","F014-4502-503","FENDER PLAYER STRAT MN 2TS","","","","","",53,"ตัว",,"",0.00
"","","","F014-4502-513","FENDER PLAYER STRAT MN TIDEPOOL","","","","","",1,"ตัว",12749.65,"",12749.65
"","","","F014-4503-500","FENDER PLAYER STRAT PF 3TS","","","","","",11,"ตัว",,"",0.00
"","","","F014-4503-503","FENDER PLAYER STRAT PF 2TS","","","","","",15,"ตัว",,"",0.00
"","","","F014-4503-573","FD PLAYER STRAT PF SEAFORM GREEN","","","","","",1,"ตัว",,"",0.00
"","","","F014-4553-552","FENDER PLAYER STRAT PLUS TOP PF TBS","","","","","",5,"ตัว",2642.10,"",13210.48
"","","","F014-5212-500","FENDER PLAYER TELE MN 3TS","","","","","",3,"ตัว",,"",0.00
"","","","F014-5213-500","FENDER PLAYER TELE PF 3TS","","","","","",6,"ตัว",,"",0.00
"","","","F014-5233-500","FENDER PLAYER TELE HH PF 3TS","","","","","",1,"ตัว",12749.65,"",12749.65
"","","","F014-5233-573","FD PLAYER TELE HH PF SEAFORM GREEN","","","","","",2,"ตัว",,"",0.00
"","","","F014-5301-780","FENDER JIM ROOT JAZZMASTER V4 EB WHITE","","","","","",8,"ตัว",,"",0.00
"","","","F014-5310-700","FENDER MIKE MCCREADY STRAT RW 3TS","","","","","",2,"ตัว",,"",0.00
"","","","F014-5802-300","FENDER JIMI HENDRIX STRAT MN 3TS","","","","","",2,"ตัว",,"",0.00
"","","","F014-6303-500","FENDER PLAYER JAGUAR PF 3TS","","","","","",1,"ตัว",,"",0.00
"","","","F014-6510-306","FD DUFF MC KAGAN DLX P BASS RW BLACK","","","","","",2,"ตัว",,"",0.00
"","","","F014-6510-334","FD DUFF MCKAGAN DLX P BASS RW WHITE PEARL","","","","","",1,"ตัว",,"",0.00
"","","","F014-6903-534","FENDER PLAYER JAZZMASTER PF BUTTERCREAM","","","","","",1,"ตัว",12667.07,"",12667.07
"","","","F014-7030-888","FD 70TH ANV STRAT RW ANTIGUA","","","","","",33,"ตัว",,"",0.00
"","","","F014-7040-397","FENDER 70TH ANV PLAYER STRAT RW NEBNOIR","","","","","",26,"ตัว",,"",0.00
"","","","F014-7332-376","FD PLAYER PLUS TELE MN AGED COSMIC JADE","","","","","",1,"ตัว",,"",0.00
"","คลังสินค้า เบ๊เงียบเส็ง                                  ","หน้า   :       10"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  29 มิ.ย. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VRS10304514  ","วันที่ : 28/06/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","F014-7393-395","FD PLAYER PLUS ACT METORA BASS PF OPAL SPARK","","","","","",1,"ตัว",,"",0.00
"","","","F014-7420-310","FD PLAYER II MOD STRAT RW DUSK","","","","","",4,"ตัว",,"",0.00
"","","","F014-7420-323","FD PLAYER II MOD STRAT RW OLYMPIC PEARL","","","","","",4,"ตัว",,"",0.00
"","","","F014-7420-335","FD PLAYER II MOD STRAT RW ELECTRIC BLUE","","","","","",4,"ตัว",,"",0.00
"","","","F014-7422-300","FD PLAYER II MOD STRAT MN 3TS","","","","","",3,"ตัว",,"",0.00
"","","","F014-7422-360","FD PLAYER II MOD STRAT MN SUNSHINE YELLOW","","","","","",4,"ตัว",,"",0.00
"","","","F014-7422-399","FD PLAYER II MOD STRAT MN HARVEST GRN METTALIC","","","","","",4,"ตัว",,"",0.00
"","","","F014-7430-335","FD PLAYER II MOD STRAT HSS RW ELECTRIC BLUE","","","","","",3,"ตัว",,"",0.00
"","","","F014-7430-360","FD PLAYER II MOD STRAT HSS RW SUNSHINE YELLOW","","","","","",8,"ตัว",,"",0.00
"","","","F014-7432-310","FD PLAYER II MOD STRAT HSS MN DUSK","","","","","",5,"ตัว",,"",0.00
"","","","F014-7440-300","FD PLAYER II MOD STRAT HSS FR RW 3TS","","","","","",2,"ตัว",,"",0.00
"","","","F014-7440-310","FD PLAYER II MOD STRAT HSS FR RW DUSK","","","","","",1,"ตัว",,"",0.00
"","","","F014-7450-300","FD PLAYER II MOD TELE RW 3TS","","","","","",3,"ตัว",,"",0.00
"","","","F014-7450-310","FD PLAYER II MOD TELE RW DUSK","","","","","",2,"ตัว",,"",0.00
"","","","F014-7450-399","FD PLAYER II MOD TELE RW HARVEST GRN METTALIC","","","","","",4,"ตัว",,"",0.00
"","","","F014-7452-323","FD PLAYER II MOD TELE MN OLYMPIC PEARL","","","","","",3,"ตัว",,"",0.00
"","","","F014-7452-360","FD PLAYER II MOD TELE MN SUNSHINE YELLOW","","","","","",1,"ตัว",,"",0.00
"","","","F014-7480-300","FD PLAYER II MOD TELE SH RW 3TS","","","","","",2,"ตัว",,"",0.00
"","","","F014-7480-310","FD PLAYER II MOD TELE SH RW DUSK","","","","","",2,"ตัว",,"",0.00
"","","","F014-7482-323","FD PLAYER II MOD TELE SH MN OLYMPIC PEARL","","","","","",2,"ตัว",,"",0.00
"","","","F014-7482-360","FD PLAYER II MOD TELE SH MN SUNSHINE YELLOW","","","","","",3,"ตัว",,"",0.00
"","","","F014-7490-323","FD PLAYER II MOD P BASS RW OLYMPIC PEARL","","","","","",4,"ตัว",,"",0.00
"","","","F014-7490-399","FD PLAYER II MOD P BASS RW HARVEST GRN METTALIC","","","","","",6,"ตัว",,"",0.00
"","","","F014-7492-300","FD PLAYER II MOD P BASS MN 3TS","","","","","",4,"ตัว",,"",0.00
"","","","F014-7492-310","FD PLAYER II MOD P BASS MN DUSK","","","","","",3,"ตัว",,"",0.00
"","","","F014-7492-360","FD PLAYER II MOD P BASS MN SUNSHINE YELLOW","","","","","",1,"ตัว",,"",0.00
"","","","F014-7520-310","FD PLAYER II MOD J BASS RW DUSK","","","","","",9,"ตัว",,"",0.00
"","","","F014-7520-399","FD PLAYER II MOD J BASS RW HARVEST GRN METTALIC","","","","","",3,"ตัว",,"",0.00
"","","","F014-7522-300","FD PLAYER II MOD J BASS MN 3TS","","","","","",5,"ตัว",,"",0.00
"","","","F014-7522-323","FD PLAYER II MOD J BASS MN OLYMPIC PEARL","","","","","",2,"ตัว",,"",0.00
"","","","F014-7522-335","FD PLAYER II MOD J BASS MN ELLECTRIC BLUE","","","","","",3,"ตัว",,"",0.00
"","","","F014-7542-310","FD PLAYER II MOD J BASS V MN DUSK","","","","","",3,"ตัว",,"",0.00
"","","","F014-7702-306","FENDER GEDDY LEE JAZZ BASS MN BLACK","","","","","",1,"ตัว",18204.05,"",18204.05
"","","","F014-8020-304","FD LTD TOM DELONGE STRAT RW DAPHNE BLUE","","","","","",2,"ตัว",,"",0.00
"","","","F014-8020-306","FD LTD TOM DELONGE STRAT RW BLACK","","","","","",1,"ตัว",,"",0.00
"","คลังสินค้า เบ๊เงียบเส็ง                                  ","หน้า   :       11"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  29 มิ.ย. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VRS10304514  ","วันที่ : 28/06/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","F014-8020-357","FD LTD TOM DELONGE STRAT RW SURF GREEN","","","","","",2,"ตัว",,"",0.00
"","","","F014-8020-363","FD LTD TOM DELONGE STRAT RW GRAFFITI YELLOW","","","","","",2,"ตัว",,"",0.00
"","","","F014-9012-303","FENDER VINT II 50S STRAT MN 2TS","","","","","",1,"ตัว",,"",0.00
"","","","F014-9042-303","FENDER VINT II 50 NOCASTER MN 2TS","","","","","",2,"ตัว",,"",0.00
"","","","F014-9062-300","FENDER VINT II 60S TELE THINLINE MN 3TS","","","","","",1,"ตัว",,"",0.00
"","","","F014-9090-369","FD LTD VINT II RDWN 60 P BASS RW CHAROAL FROST MET","","","","","",1,"ตัว",,"",0.00
"","","","F014-9142-300","FD VINT III LATE 50S STRAT MN 3TS","","","","","",4,"ตัว",,"",0.00
"","","","F014-9142-354","FD VINT III LATE 50S STRAT MN DAKOTA RED","","","","","",4,"ตัว",,"",0.00
"","","","F014-9142-378","FD VINT III LATE 50S STRAT MN AZTEC GOLD","","","","","",2,"ตัว",,"",0.00
"","","","F014-9160-306","FD VINT III EARLY 60S STRAT RW BLACK","","","","","",4,"ตัว",,"",0.00
"","","","F014-9160-349","FD VINT III EARLY 60S STRAT RW SEAFORM GREEN","","","","","",2,"ตัว",,"",0.00
"","","","F014-9160-372","FD VINT III EARLY 60S RW SONIC BLUE","","","","","",4,"ตัว",,"",0.00
"","","","F014-9170-300","FD VINT III LATE 60S STRAT RW 3TS","","","","","",4,"ตัว",,"",0.00
"","","","F014-9170-308","FD VINT III LATE 60S STRAT RW OCEAN TURQUOISE","","","","","",2,"ตัว",,"",0.00
"","","","F014-9172-305","FD VINT III LATE 60S STRAT MN OLYMPIC WHITE","","","","","",4,"ตัว",,"",0.00
"","","","F014-9182-301","FD LTD VINT III LATE 50S STRAT MN WHITE BLONDE","","","","","",2,"ตัว",,"",0.00
